index,Job Title,Salary in $,Rating,Company Name,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue,,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
709,"Project Scientist - Auton Lab, Robotics Institute",73500,2.6,Software Engineering Institute,Pittsburgh, PA,750.5,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,,-1,0,0,56,91,73.5,Software Engineering Institute,PA,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
711,Research Scientist – Security and Privacy,93500,3.6,Riverside Research Institute,Beavercreek, OH,750.5,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),,-1,0,0,61,126,93.5,Riverside Research Institute,OH,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
712,Data Science Manager,127500,3.2,"Numeric, LLC",Allentown, PA,NA,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),,-1,0,0,95,160,127.5,"Numeric, LLC",PA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
714,Data Analyst 2 (Missionary Department),72000,4.2,The Church of Jesus Christ of Latter-day Saints,Salt Lake City, UT,10000,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,,-1,0,0,53,91,72,The Church of Jesus Christ of Latter-day Saints,UT,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
715,"Enterprise Architect, Data",129500,3.6,MassMutual,Boston, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,101,158,129.5,MassMutual,MA,170,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,na,na,na
718,Supply Chain Data Analyst,47000,3.1,Icon Health and Fitness,Logan, UT,3000.5,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),,"Life Fitness, Brooks Running, Under Armour",0,0,33,61,47,Icon Health and Fitness,UT,44,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
719,Data Engineer - ETL,65000,3.8,Shipt,Birmingham, AL,750.5,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,,-1,0,0,44,86,65,Shipt,AL,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
721,Corporate Risk Data Analyst (SQL Based) - Milwaukee or,60000,3.8,Associated Banc-Corp,Green Bay, WI,3000.5,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),,"Wells Fargo, BMO Harris Bank, U.S. Bank",0,0,43,77,60,Associated Banc-Corp,WI,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
722,"Senior Manager, Epidemiologic Data Scientist",167500,4,Pfizer,New York, NY,10000,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,125,210,167.5,Pfizer,NY,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
723,"Marketing Data Analyst, May 2020 Undergrad",65000,3.8,Fareportal,New York, NY,3000.5,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),,"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,44,86,65,Fareportal,NY,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,analyst,na,na
725,Senior Data Analyst,94000,4,Novetta,Herndon, VA,750.5,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),,"Leidos, CACI International, Booz Allen Hamilton",0,0,69,119,94,Novetta,VA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
726,Senior Data Analyst,87500,1.9,Moda Operandi,New York, NY,350.5,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),,"YOOX NET-A-PORTER GROUP, Farfetch, MATCHESFASHION",0,0,65,110,87.5,Moda Operandi,NY,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,analyst,sr,na
727,Senior Data Engineer,97000,4,Novetta,Reston, VA,750.5,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),,"Leidos, CACI International, Booz Allen Hamilton",0,0,67,127,97,Novetta,VA,9,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
728,Senior Data Engineer,112500,4.3,Genesys,Durham, NC,7500.5,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,"Avaya, Five9, Salesforce",0,0,78,147,112.5,Genesys,NC,31,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
730,Data Modeler (Analytical Systems),91500,3.6,MassMutual,Boston, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,66,117,91.5,MassMutual,MA,170,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data modeler,na,na
731,Data Modeler - Data Solutions Engineer,51500,3.3,Liberty Mutual Insurance,Indianapolis, IN,10000,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,"Travelers, Allstate, State Farm",0,0,37,66,51.5,Liberty Mutual Insurance,IN,109,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,data modeler,na,M
732,Data Scientist in Translational Medicine,114500,3.8,Novartis,Cambridge, MA,10000,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,86,143,114.5,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
733,Data Scientist,115000,4.3,USEReady,New York, NY,350.5,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,-1,0,0,84,146,115,USEReady,NY,10,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
734,Product Manager/Data Evangelist,74000,3.2,"Numeric, LLC",Phila, PA,NA,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),,-1,0,0,50,98,74,"Numeric, LLC",PA,-1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M
735,Associate Environmental Scientist - Wildlife Biologist,51000,4.7,QK,Clovis, CA,125.5,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),,-1,0,0,38,64,51,QK,CA,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
736,Sr Data Engineer (Sr BI Developer),90000,3.4,Tivity Health,Chandler, AZ,750.5,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,-1,0,0,90,110,100,Tivity Health,AZ,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
737,"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",121000,3.8,Novartis,Cambridge, MA,10000,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,92,150,121,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
738,Senior Data Analyst/Scientist,121500,4.5,Demandbase,San Francisco, CA,350.5,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),,"Engagio, Bombora, Terminus",0,0,90,153,121.5,Demandbase,CA,15,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,na
740,"Associate, Data Science, Internal Audit",62500,3.1,Santander,Boston, MA,10000,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),,-1,0,0,43,82,62.5,Santander,MA,165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
741,"Scientist – Cancer Discovery, Molecular Assay",135000,-1,Monte Rosa Therapeutics,Cambridge, MA,NA,-1,Other Organization,-1,-1,Unknown / Non-Applicable,,-1,0,1,100,135,117.5,Monte Rosa Therapeutic,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
742,Senior LiDAR Data Scientist,122000,3.9,Luminar Technologies,Orlando, FL,350.5,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,-1,0,0,93,151,122,Luminar Technologies,FL,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
743,Data Engineer,85000,4.4,BRMi,Chantilly, VA,125.5,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,-1,0,0,61,109,85,BRMi,VA,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
744,Data Engineer,60500,3.4,IntraEdge,Scottsdale, AZ,750.5,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,-1,0,0,42,79,60.5,IntraEdge,AZ,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na
745,Lead Data Scientist,180000,3.9,Zest AI,Burbank, CA,125.5,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),,-1,0,0,139,221,180,Zest AI,CA,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
746,"Technology-Minded, Data Professional Opportunities",70500,4.7,Veterans United Home Loans,Columbia, MO,3000.5,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,,-1,0,0,40,101,70.5,Veterans United Home Loans,MO,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,na
747,Big Data Engineer,118500,3.3,Peraton,Chantilly, VA,3000.5,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),,-1,0,0,84,153,118.5,Peraton,VA,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
748,Salesforce Analytics Consultant,66500,3.9,"Emtec, Inc",Chicago, IL,750.5,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),,-1,0,0,52,81,66.5,"Emtec, Inc.",IL,26,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data analitics,na,M
749,Managing Data Scientist/ML Engineer,107500,3.4,PA Consulting,Boston, MA,3000.5,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),,"McKinsey & Company, Accenture, Deloitte",0,0,81,134,107.5,PA Consulting,MA,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,na
750,Senior Data Engineer,138500,4.7,Praetorian,Austin, TX,125.5,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),,-1,0,0,97,180,138.5,Praetorian,TX,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data engineer,sr,na
751,Staff Scientist- Upstream PD,81000,2.7,Advanced BioScience Laboratories,Rockville, MD,350.5,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),,-1,0,0,49,113,81,Advanced BioScience Laboratories,MD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
752,Data Engineering Analyst,58500,3.8,COUNTRY Financial,Bloomington, IL,3000.5,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),,"Northwestern Mutual, American Family Insurance, MetLife",0,0,44,73,58.5,COUNTRY Financial,IL,96,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
753,Sr. Data Engineer,107500,3.4,Echo Global Logistics,Chicago, IL,3000.5,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),,"C.H. Robinson, Total Quality Logistics, Coyote Logistics",0,0,75,140,107.5,Echo Global Logistics,IL,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
754,"Scientist, Pharmacometrics",120500,3.8,Agios Pharmaceuticals,Cambridge, MA,750.5,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),,-1,0,0,84,157,120.5,Agios Pharmaceuticals,MA,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
755,Manager of Data Science,63500,3.9,Tapjoy,San Francisco, CA,350.5,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),,"FLURRY, Chartboost",0,0,40,87,63.5,Tapjoy,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,data scientist,na,na
756,Scientist Manufacturing Pharma - Kentucky BioProcessing,103500,3.1,Reynolds American,Owensboro, KY,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,68,139,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
757,Software Engineer (Data Scientist/Software Engineer) - SISW - MG,107000,4.1,Mentor Graphics,Fremont, CA,7500.5,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,"Cadence Design Systems, Synopsys, Altium Limited",0,0,72,142,107,Mentor Graphics,CA,40,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na
758,Data Engineer,105500,3.7,Maxar Technologies,Springfield, VA,7500.5,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),,-1,0,0,74,137,105.5,Maxar Technologies,VA,-1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
759,Data Engineer,83000,2.8,ICW Group,San Diego, CA,750.5,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),,"Liberty Mutual Insurance, EMPLOYERS, Travelers",0,0,57,109,83,ICW Group,CA,49,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data engineer,na,na
761,Lead Big Data Engineer,162000,4,Glassdoor,San Francisco, CA,3000.5,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,"Indeed, LinkedIn",0,0,121,203,162,Glassdoor,CA,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
763,Product Engineer – Spatial Data Science and Statistical Analysis,68500,3.5,Esri,Redlands, CA,3000.5,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,Pitney Bowes,0,0,52,85,68.5,Esri,CA,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,data scientist,na,M
766,Sr Software Engineer (Data Scientist),110500,3.4,Assurant,Westlake, OH,10000,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),,"Asurion, SquareTrade, National General Insurance",0,0,81,140,110.5,Assurant,OH,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,na
767,Sr. Data Engineer (ETL Developer),115500,3.7,F&G,Des Moines, IA,350.5,-1,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),,-1,0,0,83,148,115.5,F&G,IA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,na
768,Associate Research Scientist I (Protein Expression and Production),87500,3,Exelixis,Alameda, CA,750.5,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,"Genentech, Novartis, AstraZeneca",0,0,59,116,87.5,Exelixis,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
769,Senior Data Scientist Artificial Intelligence,80500,3.8,PNNL,Richland, WA,3000.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,60,101,80.5,PNNL,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
773,Analytics - Business Assurance Data Analyst,43000,4.6,GreatAmerica Financial Services,Cedar Rapids, IA,750.5,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),,-1,0,0,31,55,43,GreatAmerica Financial Services,IA,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
776,"Associate Director/Director, Safety Scientist",140000,4.4,Acceleron Pharma,Cambridge, MA,350.5,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,-1,0,0,102,178,140,Acceleron Pharma,MA,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P
777,"Director, Precision Medicine Clinical Biomarker Scientist",172000,4,Pfizer,Cambridge, MA,10000,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,136,208,172,Pfizer,MA,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P
778,"Senior Scientist, Cell Pharmacology/Assay Development",130000,-1,Kronos Bio,Cambridge, MA,NA,-1,Company - Private,-1,-1,Unknown / Non-Applicable,,-1,0,1,110,130,120,Kronos Bi,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
779,Data Analyst Senior,66500,3,AmeriHealth Caritas,Philadelphia, PA,7500.5,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),,"UnitedHealth Group, Molina Healthcare, Centene",0,0,48,85,66.5,AmeriHealth Caritas,PA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,analyst,sr,M
780,Senior Formulations Scientist II,100000,3,Exelixis,Alameda, CA,750.5,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,"Genentech, Novartis, AstraZeneca",0,0,71,129,100,Exelixis,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
781,Lead Data Engineer (Python),94500,4.7,Strategic Employment Partners,San Francisco, CA,125.5,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),,-1,0,0,66,123,94.5,Strategic Employment Partners,CA,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
782,Data Science Manager,221500,4.2,Grand Rounds,San Francisco, CA,750.5,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,-1,0,0,171,272,221.5,Grand Rounds,CA,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
783,Senior Data Scientist 4 Artificial Intelligence,119000,3.8,PNNL,Seattle, WA,3000.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,92,146,119,PNNL,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
784,Data Engineer,95500,3.5,"SPINS, LLC",Chicago, IL,350.5,1995,Company - Private,Consulting,Business Services,$50 to $100 million (USD),,-1,0,0,65,126,95.5,"SPINS, LLC",IL,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
785,"Director II, Data Science - GRS Predictive Analytics",194500,3.3,Liberty Mutual Insurance,Chicago, IL,10000,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,"Travelers, Allstate, State Farm",0,0,150,239,194.5,Liberty Mutual Insurance,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
786,Medical Lab Scientist - MLT,21,3.2,Catholic Health Initiatives,Omaha, NE,10000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),,"Dignity Health, Trinity Health",1,0,43,60,51.5,Catholic Health Initiatives,NE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
787,"Senior Operations Data Analyst, Call Center Operations",10,2.7,FLEETCOR,Nashville, TN,7500.5,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),,-1,1,0,20,35,27.5,FLEETCOR,TN,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
788,Senior Quantitative Analyst,173000,3.3,DTCC,Jersey City, NJ,3000.5,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),,-1,0,0,118,228,173,DTCC,NJ,48,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
789,Geospatial Software Developer and Data Scientist,82000,3.7,Applied Research Laboratories,Austin, TX,750.5,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,,-1,0,0,82,129,105.5,Applied Research Laboratories,TX,-1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na
790,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,71500,3.9,Southwest Research Institute,San Antonio, TX,3000.5,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),,"Los Alamos National Laboratory, Battelle, SRI International",0,0,52,91,71.5,Southwest Research Institute,TX,74,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
791,Senior Scientist - Toxicologist - Product Integrity (Stewardship),74000,3.1,Reynolds American,Winston-Salem, NC,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,47,101,74,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
794,Systems Engineer II - Data Analyst,62500,3.7,Raytheon,Huntsville, AL,10000,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),,-1,0,0,49,76,62.5,Raytheon,AL,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
795,Senior Research Analytical Scientist-Non-Targeted Analysis,65500,4.3,RTI International,Durham, NC,3000.5,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),,"Westat, Abt Associates, Chemonics International",0,0,43,88,65.5,RTI International,NC,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
797,Data Scientist,85000,3.8,DICK'S Sporting Goods - Corporate,Coraopolis, PA,10000,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),,"REI, Academy Sports + Outdoors, Cabela's",0,0,61,109,85,DICK'S Sporting Goods - Corporate,PA,73,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
799,Principal Data Scientist,147500,3.9,AstraZeneca,Gaithersburg, MD,10000,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,"Roche, GlaxoSmithKline, Novartis",0,0,113,182,147.5,AstraZeneca,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
802,Director Data Science,161500,3.6,TRANZACT,Fort Lee, NJ,3000.5,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,-1,0,0,124,199,161.5,TRANZACT,NJ,32,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,na
803,Data Engineer,81000,3.7,Carilion Clinic,Roanoke, VA,10000,1899,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),,-1,0,0,58,104,81,Carilion Clinic,VA,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
804,Sr Data Analyst - IT,72500,2.1,United BioSource,Blue Bell, PA,3000.5,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),,"Covance, ICON",0,0,52,93,72.5,United BioSource,PA,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
806,Senior Data Engineer,139000,3.9,Figure Eight,San Francisco, CA,125.5,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),,-1,0,0,97,181,139,Figure Eight,CA,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
807,Senior Data Engineer,136500,3.9,Tapjoy,San Francisco, CA,350.5,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),,"FLURRY, Chartboost",0,0,100,173,136.5,Tapjoy,CA,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
808,Sr. Data Analyst,83000,3.2,DoubleVerify,New York, NY,350.5,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,-1,0,0,58,108,83,DoubleVerify,NY,13,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
809,Research Scientist or Senior Research Scientist - Computer Vision,121000,4.6,Mitsubishi Electric Research Labs,Cambridge, MA,125.5,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),,"Google, Amazon, NVIDIA",0,0,81,161,121,Mitsubishi Electric Research Labs,MA,30,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,other scientist,sr,P
810,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,74500,3.8,Fareportal,New York, NY,3000.5,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),,"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,53,96,74.5,Fareportal,NY,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
811,Data Analyst Chemist - Quality System Contractor,85500,2.2,"Rodan and Fields, LLC",San Francisco, CA,750.5,2002,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,,-1,0,0,61,110,85.5,"Rodan and Fields, LLC",CA,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
812,Senior Scientist - Biostatistician,80500,3.1,Reynolds American,Winston-Salem, NC,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,65,96,80.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
815,Research Scientist / Principal Research Scientist - Multiphysical Systems,167500,4.6,Mitsubishi Electric Research Labs,Cambridge, MA,125.5,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),,"Google, Amazon, NVIDIA",0,0,115,220,167.5,Mitsubishi Electric Research Labs,MA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
816,"Research Scientist, Machine Learning Department",107500,2.6,Software Engineering Institute,Pittsburgh, PA,750.5,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,,-1,0,0,71,144,107.5,Software Engineering Institute,PA,37,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,machine learning engineer,na,P
817,Foundational Community Supports Data Analyst,44500,3.4,DESC,Seattle, WA,750.5,1979,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),,-1,0,0,32,57,44.5,DESC,WA,42,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
818,"Senior Health Data Analyst, Star Ratings",107500,3.3,Johns Hopkins Health Care,Glen Burnie, MD,3000.5,1889,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),,"MedStar Health, University of Maryland Medical Center, LifeBridge Health",0,0,79,136,107.5,Johns Hopkins Health Care,MD,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M
